Date,Package,Title,,
2020/4/29,DJL,Distance Measure Based Judgment and Learning,,
2020/4/29,fastLink,Fast Probabilistic Record Linkage with Missing Data,,
2020/4/29,fdaPDE,"Functional Data Analysis and Partial Differential Equations
(PDE); Statistical Analysis of Functional and Spatial Data,
Based on Regression with PDE Regularization",,
2020/4/29,FKSUM,Fast Kernel Sums,,
2020/4/29,flan,FLuctuation ANalysis on Mutation Models,,
2020/4/29,gdalUtilities,Wrappers for 'GDAL' Utilities Executables,,
2020/4/29,ggetho,"Visualisation of High-Throughput Behavioural (i.e. Ethomics)
Data",,
2020/4/29,gofgamma,Goodness-of-Fit Tests for the Gamma Distribution,,
2020/4/29,gWidgets,"gWidgets API for Building Toolkit-Independent, Interactive GUIs",,
2020/4/29,gWidgetstcltk,Toolkit implementation of gWidgets for tcltk package,,
2020/4/29,heritEWAS,Identify Heritable Methylation Marks,,
2020/4/29,hipread,Read Hierarchical Fixed Width Files,,
2020/4/29,hydroPSO,"Particle Swarm Optimisation, with Focus on Environmental Models",,
2020/4/29,IndependenceTests,Non-Parametric Tests of Independence Between Random Vectors,,
2020/4/29,insurancerating,Analytic Insurance Rating Techniques,,
2020/4/29,itsadug,Interpreting Time Series and Autocorrelated Data Using GAMMs,,
2020/4/29,jsmodule,'RStudio' Addins and 'Shiny' Modules for Medical Research,,
2020/4/29,kutils,Project Management Tools,,
2020/4/29,labelled,Manipulating Labelled Data,,
2020/4/29,leastcostpath,Modelling Pathways and Movement Potential Within a Landscape,,
2020/4/29,metacoder,"Tools for Parsing, Manipulating, and Graphing Taxonomic
Abundance Data",,
2020/4/29,missingHE,Missing Outcome Data in Health Economic Evaluation,,
2020/4/29,mrbin,"Magnetic Resonance Binning, Integration and Normalization",,
2020/4/29,nonpar,A Collection of Nonparametric Hypothesis Tests,,
2020/4/29,powerEQTL,Power and Sample Size Calculation for eQTL Analysis,,
2020/4/29,prophet,Automatic Forecasting Procedure,,
2020/4/29,RAINBOWR,Genome-Wide Association Study with SNP-Set Methods,,
2020/4/29,respirometry,Tools for Conducting and Analyzing Respirometry Experiments,,
2020/4/29,restatapi,Search and Retrieve Data from Eurostat Database,,
2020/4/29,RSA,Response Surface Analysis,,
2020/4/29,sdm,Species Distribution Modelling,,
2020/4/29,semTable,Structural Equation Modeling Tables,,
2020/4/29,sensitivity,Global Sensitivity Analysis of Model Outputs,,
2020/4/29,shinyalert,Easily Create Pretty Popup Messages (Modals) in 'Shiny',,
2020/4/29,shinyFeedback,Display User Feedback in Shiny Apps,,
2020/4/29,simfinR,Import Financial Data from the 'SimFin' Project,,
2020/4/29,sos4R,Client for OGC Sensor Observation Services,,
2020/4/29,survSens,Sensitivity Analysis with Time-to-Event Outcomes,,
2020/4/29,systemfonts,System Native Font Finding,,
2020/4/29,tangram,The Grammar of Tables,,
2020/4/29,taxa,Taxonomic Classes,,
2020/4/29,taxlist,Handling Taxonomic Lists,,
2020/4/29,terrainmeshr,Triangulate and Simplify 3D Terrain Meshes,,
2020/4/29,textplot,Text Plots,,
2020/4/29,TraMineR,"Trajectory Miner: a Toolbox for Exploring and Rendering
Sequences",,
2020/4/29,tsbox,Class-Agnostic Time Series,,
2020/4/29,unisensR,Read 'Unisens' Data,,
2020/4/29,usethis,Automate Package and Project Setup,,
2020/4/29,wrProteo,Proteomics Data Analysis Functions,,
2020/4/28,amt,Animal Movement Tools,,
2020/4/28,anglr,Mesh Topology and Visualization for Spatial Data,,
2020/4/28,bcc,Beta Control Charts,,
2020/4/28,bcTSNE,Projected t-SNE for Batch Correction,,
2020/4/28,CA3variants,Three-Way Correspondence Analysis Variants,,
2020/4/28,ChannelAttribution,Markov Model for the Online Multi-Channel Attribution Problem,,
2020/4/28,creditmodel,"Toolkit for Credit Modeling, Analysis and Visualization",,
2020/4/28,DCPO,Dynamic Comparative Public Opinion,,
2020/4/28,diagonals,Block Diagonal Extraction or Replacement,,
2020/4/28,diseq,Estimation Methods for Markets in Disequilibrium,,
2020/4/28,DisImpact,"Calculates Disproportionate Impact When Binary Success Data are
Disaggregated by Subgroups",,
2020/4/28,eadrm,Fitting Dose-Response Models Using an Evolutionary Algorithm,,
2020/4/28,eimpute,Efficiently Impute Large Scale Incomplete Matrix,,
2020/4/28,FarmTest,Factor-Adjusted Robust Multiple Testing,,
2020/4/28,flora,Tools for Interacting with the Brazilian Flora 2020,,
2020/4/28,ggspectra,Extensions to 'ggplot2' for Radiation Spectra,,
2020/4/28,GNRS,Access the 'Geographic Name Resolution Service',,
2020/4/28,gridSVG,Export 'grid' Graphics as SVG,,
2020/4/28,JWileymisc,Miscellaneous Utilities and Functions,,
2020/4/28,lazybar,Progress Bar with Remaining Time Forecast Method,,
2020/4/28,lmSubsets,Exact Variable-Subset Selection in Linear Regression,,
2020/4/28,matman,Material Management,,
2020/4/28,mvnormalTest,Powerful Tests for Multivariate Normality,,
2020/4/28,npcp,"Some Nonparametric CUSUM Tests for Change-Point Detection in
Possibly Multivariate Observations",,
2020/4/28,osmose,Object Oriented Simulator of Marine Ecosystems,,
2020/4/28,paws,Amazon Web Services Software Development Kit,,
2020/4/28,photobiologyWavebands,"Waveband Definitions for UV, VIS, and IR Radiation",,
2020/4/28,plotfunctions,"Various Functions to Facilitate Visualization of Data and
Analysis",,
2020/4/28,portalr,Create Useful Summaries of the Portal Data,,
2020/4/28,ratPASTA,Processing Acoustic Startle Experimental Data,,
2020/4/28,regmed,Regularized Mediation Analysis,,
2020/4/28,rstatix,Pipe-Friendly Framework for Basic Statistical Tests,,
2020/4/28,saeeb,Small Area Estimation for Count Data,,
2020/4/28,sensemakr,Sensitivity Analysis Tools for Regression Models,,
2020/4/28,simITS,Analysis via Simulation of Interrupted Time Series (ITS) Data,,
2020/4/28,stationery,Working Examples for Reproducible Research Documents,,
2020/4/28,superml,"Build Machine Learning Models Like Using Python's Scikit-Learn
Library in R",,
2020/4/28,tricolore,A Flexible Color Scale for Ternary Compositions,,
2020/4/28,tsriadditive,Two Stage Residual Inclusion Additive Hazards Estimator,,
2020/4/28,VGAM,Vector Generalized Linear and Additive Models,,
2020/4/28,VGAMextra,Additions and Extensions of the 'VGAM' Package,,
2020/4/28,vizdraws,Visualize Draws from the Prior and Posterior Distributions,,
2020/4/28,webutils,Utility Functions for Developing Web Applications,,
2020/4/28,XICOR,Association Measurement Through Cross Rank Increments,,
2020/4/27,anyflights,"Query 'nycflights13'-Like Air Travel Data for Given Years and
Airports",,
2020/4/27,arm,"Data Analysis Using Regression and Multilevel/Hierarchical
Models",,
2020/4/27,AzureKusto,Interface to 'Kusto'/'Azure Data Explorer',,
2020/4/27,BayesianFROC,FROC Analysis by Bayesian Approaches,,
2020/4/27,BayesSUR,Bayesian Seemingly Unrelated Regression,,
2020/4/27,bnma,Bayesian Network Meta-Analysis using 'JAGS',,
2020/4/27,CloneSeeker,Seeking and Finding Clones in Copy Number and Sequencing Data,,
2020/4/27,crfsuite,"Conditional Random Fields for Labelling Sequential Data in
Natural Language Processing",,
2020/4/27,datasets.load,Interfaces for Loading Datasets,,
2020/4/27,DSOpal,'DataSHIELD' Implementation for 'Opal',,
2020/4/27,factorial2x2,Design and Analysis of a 2x2 Factorial Trial,,
2020/4/27,GAS,Generalized Autoregressive Score Models,,
2020/4/27,genscore,Generalized Score Matching Estimators,,
2020/4/27,ggspatial,Spatial Data Framework for ggplot2,,
2020/4/27,hypr,Hypothesis Matrix Translation,,
2020/4/27,iq,Protein Quantification in Mass Spectrometry-Based Proteomics,,
2020/4/27,isotree,Isolation-Based Outlier Detection,,
2020/4/27,lslx,"Semi-Confirmatory Structural Equation Modeling via Penalized
Likelihood or Least Squares",,
2020/4/27,maditr,"Fast Data Aggregation, Modification, and Filtering with Pipes
and 'data.table'",,
2020/4/27,paws.storage,Amazon Web Services Storage APIs,,
2020/4/27,Perc,"Using Percolation and Conductance to Find Information Flow
Certainty in a Direct Network",,
2020/4/27,photobiology,Photobiological Calculations,,
2020/4/27,R2jags,Using R to Run 'JAGS',,
2020/4/27,RcppArmadillo,"'Rcpp' Integration for the 'Armadillo' Templated Linear Algebra
Library",,
2020/4/27,rFIA,Space-Time Estimation of Forest Variables using the FIA Database,,
2020/4/27,rootSolve,"Nonlinear Root Finding, Equilibrium and Steady-State Analysis of
Ordinary Differential Equations",,
2020/4/27,rt,Interface to the 'Request Tracker' API,,
2020/4/27,SARP.moodle,XML Output Functions for Easy Creation of Moodle Questions,,
2020/4/27,sdglinkage,Synthetic Data Generation for Linkage Methods Development,,
2020/4/27,ShapePattern,Tools for Analyzing Shapes and Patterns,,
2020/4/27,spatstat.Knet,Extension to 'spatstat' for Large Datasets on a Linear Network,,
2020/4/27,SSHAARP,Searching Shared HLA Amino Acid Residue Prevalence,,
2020/4/27,taxize,Taxonomic Information from Around the Web,,
2020/4/27,uchardet,The Universal Character Encoding Detector,,
2020/4/27,Umpire,Simulating Realistic Gene Expression and Clinical Data,,
2020/4/27,univOutl,Detection of Univariate Outliers,,
2020/4/27,vimp,Perform Inference on Algorithm-Agnostic Variable Importance,,
2020/4/27,vitae,Curriculum Vitae for R Markdown,,
2020/4/26,arulesNBMiner,Mining NB-Frequent Itemsets and NB-Precise Rules,,
2020/4/26,boot,Bootstrap Functions (Originally by Angelo Canty for S),,
2020/4/26,class,Functions for Classification,,
2020/4/26,compareDF,"Do a Git Style Diff of the Rows Between Two Dataframes with
Similar Structure",,
2020/4/26,covid19italy,The 2019 Novel Coronavirus COVID-19 (2019-nCoV) Italy Dataset,,
2020/4/26,ctsem,Continuous Time Structural Equation Modelling,,
2020/4/26,eSDM,Ensemble Tool for Predictions from Species Distribution Models,,
2020/4/26,foreign,"Read Data Stored by 'Minitab', 'S', 'SAS', 'SPSS', 'Stata',
'Systat', 'Weka', 'dBase', ...",,
2020/4/26,ggfortify,Data Visualization Tools for Statistical Analysis Results,,
2020/4/26,googleAuthR,Authenticate and Create Google APIs,,
2020/4/26,KernSmooth,Functions for Kernel Smoothing Supporting Wand & Jones (1995),,
2020/4/26,lingtypology,Linguistic Typology and Mapping,,
2020/4/26,lmeInfo,Information Matrices for 'lmeStruct' and 'glsStruct' Objects,,
2020/4/26,MASS,Support Functions and Datasets for Venables and Ripley's MASS,,
2020/4/26,mnt,Affine Invariant Tests of Multivariate Normality,,
2020/4/26,monreg,Nonparametric Monotone Regression,,
2020/4/26,nnet,Feed-Forward Neural Networks and Multinomial Log-Linear Models,,
2020/4/26,paws.analytics,Amazon Web Services Analytics APIs,,
2020/4/26,paws.application.integration,Amazon Web Services Application Integration APIs,,
2020/4/26,paws.common,Paws Low-Level Amazon Web Services API,,
2020/4/26,paws.compute,Amazon Web Services Compute APIs,,
2020/4/26,paws.cost.management,Amazon Web Services Cost Management APIs,,
2020/4/26,paws.customer.engagement,Amazon Web Services Customer Engagement APIs,,
2020/4/26,paws.database,Amazon Web Services Database APIs,,
2020/4/26,paws.machine.learning,Amazon Web Services Machine Learning APIs,,
2020/4/26,paws.management,Amazon Web Services Management & Governance APIs,,
2020/4/26,paws.networking,Amazon Web Services Networking & Content Delivery APIs,,
2020/4/26,paws.security.identity,"Amazon Web Services Security, Identity, & Compliance APIs",,
2020/4/26,pedSimulate,"Pedigree, Genetic Merit and Phenotype Simulation",,
2020/4/26,pubh,A Toolbox for Public Health and Epidemiology,,
2020/4/26,RTextTools,Automatic Text Classification via Supervised Learning,,
2020/4/26,RXshrink,"Maximum Likelihood Shrinkage using Generalized Ridge or Least
Angle Regression Methods",,
2020/4/26,spatial,Functions for Kriging and Point Pattern Analysis,,
2020/4/26,spatsurv,"Bayesian Spatial Survival Analysis with Parametric Proportional
Hazards Models",,
2020/4/25,argo,"Accurate Estimation of Influenza Epidemics using Google Search
Data",,
2020/4/25,C443,See a Forest for the Trees,,
2020/4/25,checkdown,Check-Fields and Check-Boxes for 'rmarkdown',,
2020/4/25,DALEX,moDel Agnostic Language for Exploration and eXplanation,,
2020/4/25,ecoval,Procedures for Ecological Assessment of Surface Waters,,
2020/4/25,ezplot,Functions for Common Chart Types,,
2020/4/25,fdrDiscreteNull,"False Discovery Rate Procedures Under Discrete and Heterogeneous
Null Distributions",,
2020/4/25,featuretoolsR,Interact with the 'Python' Module 'Featuretools',,
2020/4/25,funData,An S4 Class for Functional Data,,
2020/4/25,gotop,Scroll Back to Top Icon in R Markdown and Shiny,,
2020/4/25,graphlayouts,Additional Layout Algorithms for Network Visualizations,,
2020/4/25,ihpdr,Download Data from the International House Price Database,,
2020/4/25,influential,Identification of the Most Influential Nodes,,
2020/4/25,InterVA5,Replicate and Analyse 'InterVA5',,
2020/4/25,ktsolve,"Configurable Function for Solving Families of Nonlinear
Equations",,
2020/4/25,lawstat,"Tools for Biostatistics, Public Policy, and Law",,
2020/4/25,metan,Multi Environment Trials Analysis,,
2020/4/25,MFPCA,"Multivariate Functional Principal Component Analysis for Data
Observed on Different Dimensional Domains",,
2020/4/25,MIMSunit,"Algorithm to Compute Monitor Independent Movement Summary Unit
(MIMS-Unit)",,
2020/4/25,mirt,Multidimensional Item Response Theory,,
2020/4/25,misty,Miscellaneous Functions 'T. Yanagida',,
2020/4/25,MKinfer,Inferential Statistics,,
2020/4/25,nlraa,Nonlinear Regression for Agricultural Applications,,
2020/4/25,OutliersO3,Draws Overview of Outliers (O3) Plots,,
2020/4/25,pcFactorStan,Stan Models for the Paired Comparison Factor Model,,
2020/4/25,poweRlaw,Analysis of Heavy Tailed Distributions,,
2020/4/25,proxy,Distance and Similarity Measures,,
2020/4/25,rdmulti,Analysis of RD Designs with Multiple Cutoffs or Scores,,
2020/4/25,rmutil,"Utilities for Nonlinear Regression and Repeated Measurements
Models",,
2020/4/25,ROCnReg,ROC Curve Inference with and without Covariates,,
2020/4/25,ROI.plugin.optimx,'optimx' Plug-in for the 'R' Optimization Infrastructure,,
2020/4/25,rpsftm,Rank Preserving Structural Failure Time Models,,
2020/4/25,rtika,R Interface to 'Apache Tika',,
2020/4/25,see,"Visualisation Toolbox for 'easystats' and Extra Geoms, Themes
and Color Palettes for 'ggplot2'",,
2020/4/25,sglg,Fitting Semi-Parametric Generalized log-Gamma Regression Models,,
2020/4/25,simmer.plot,Plotting Methods for 'simmer',,
2020/4/25,SmartEDA,Summarize and Explore the Data,,
2020/4/25,snowboot,Bootstrap Methods for Network Inference,,
2020/4/25,synthACS,"Synthetic Microdata and Spatial MicroSimulation Modeling for ACS
Data",,
2020/4/25,tidymv,Tidy Model Visualisation for Generalised Additive Models,,
2020/4/25,TraMineRextras,TraMineR Extension,,
2020/4/25,vosonSML,"Collecting Social Media Data and Generating Networks for
Analysis",,
2020/4/25,WrightMap,IRT Item-Person Map with 'ConQuest' Integration,,
2020/4/25,zeitgebr,Analysis of Circadian Behaviours,,
2020/4/24,activegp,"Gaussian Process Based Design and Analysis for the Active
Subspace Method",,
2020/4/24,altmeta,Alternative Meta-Analysis Methods,,
2020/4/24,aoristic,Generates Aoristic Probability Distributions,,
2020/4/24,Autoseed,Retrieve Disease-Related Genes from Public Sources,,
2020/4/24,BayesSampling,Bayes Linear Estimators for Finite Population,,
2020/4/24,concordance,Product Concordance,,
2020/4/24,crplyr,A 'dplyr' Interface for Crunch,,
2020/4/24,edgedata,Datasets that Support the EDGE Server DIY Logic,,
2020/4/24,FunChisq,Model-Free Functional Chi-Squared and Exact Tests,,
2020/4/24,GEVcdn,GEV Conditional Density Estimation Network,,
2020/4/24,ggbump,Bump Chart and Sigmoid Curves,,
2020/4/24,legislatoR,Interface to the Comparative Legislators Database,,
2020/4/24,LongCART,"Recursive Partitioning for Longitudinal Data and Right Censored
Data Using Baseline Covariates",,
2020/4/24,MGMS2,'MGMS2' for Polymicrobial Samples,,
2020/4/24,mpmi,Mixed-Pair Mutual Information Estimators,,
2020/4/24,ojsr,Crawler and Scraper for Open Journal System ('OJS'),,
2020/4/24,PCAmatchR,Match Cases to Controls Based on Genotype Principal Components,,
2020/4/24,rasterdiv,Diversity Indices for Numerical Matrices,,
2020/4/24,RcppEnsmallen,"Header-Only C++ Mathematical Optimization Library for
'Armadillo'",,
2020/4/24,secuTrialR,"Handling of Data from the Clinical Data Management System
'secuTrial'",,
2020/4/24,soundcorrs,Semi-Automatic Analysis of Sound Correspondences,,
2020/4/23,abtest,Bayesian A/B Testing,,
2020/4/23,augSIMEX,"Analysis of Data with Mixed Measurement Error and
Misclassification in Covariates",,
2020/4/23,AzureRMR,Interface to 'Azure Resource Manager',,
2020/4/23,benchmarkmeData,Data Set for the 'benchmarkme' Package,,
2020/4/23,camtrapR,"Camera Trap Data Management and Preparation of Occupancy and
Spatial Capture-Recapture Analyses",,
2020/4/23,cat.dt,Computerized Adaptive Testing and Decision Trees,,
2020/4/23,ClustBlock,Clustering of Datasets,,
2020/4/23,Clustering,Execution of Multiple Clustering Algorithm,,
2020/4/23,clustMixType,k-Prototypes Clustering for Mixed Variable-Type Data,,
2020/4/23,cuRe,Parametric Cure Model Estimation,,
2020/4/23,DAMisc,Dave Armstrong's Miscellaneous Functions,,
2020/4/23,dosedesignR,Interactive Designing of Dose Finding Studies,,
2020/4/23,einet,Effective Information and Causal Emergence,,
2020/4/23,FCPS,Fundamental Clustering Problems Suite,,
2020/4/23,FHDI,Fractional Hot Deck and Fully Efficient Fractional Imputation,,
2020/4/23,finbif,"Interface for the 'Finnish Biodiversity Information Facility'
API",,
2020/4/23,finity,Test for Finiteness of Moments in a Distribution,,
2020/4/23,flair,"Highlight, Annotate, and Format your R Source Code",,
2020/4/23,fmcmc,A friendly MCMC framework,,
2020/4/23,FrF2,Fractional Factorial Designs with 2-Level Factors,,
2020/4/23,ftsa,Functional Time Series Analysis,,
2020/4/23,gprofiler2,Interface to the 'g:Profiler' Toolset,,
2020/4/23,gvc,Global Value Chains Tools,,
2020/4/23,HyRiM,"Multicriteria Risk Management using Zero-Sum Games with
Vector-Valued Payoffs that are Probability Distributions",,
2020/4/23,interflex,Multiplicative Interaction Models Diagnostics and Visualization,,
2020/4/23,JuliaConnectoR,A Functionally Oriented Interface for Integrating 'Julia' with R,,
