sbid,tenure,expense,COUNT,perperson,entropy,chgexpense,chgcount,churn
1446582119,1490,49.53,91,5.597912088,3.397150739,-0.088684453,0.491803279,0
1446582141,1493,169.14,200,7.7359,4.121353241,-0.010761493,0.156069364,0
1446582189,1490,115.17,49,9.070612245,2.857954425,-0.035346344,-0.109090909,0
1446582242,1499,69.23,44,10.43977273,2.79110767,0.018387761,-0.083333333,0
1446582260,1502,132.97,47,17.08893617,2.868110104,0.059521912,0.093023256,0
1446582324,1503,54.08,40,1.60325,3.342136138,-0.035835265,-0.35483871,0
1446582593,1490,153.7,115,8.823565217,3.538572806,0.065142065,0.074766355,0
1446582604,1503,67.79,83,8.779759036,3.515743981,0.978114969,0.62745098,0
1446582609,1490,223.89,173,8.468901734,4.236756054,0.111116625,-0.126262626,0
1446582634,1502,200.15,41,11.15,2.190930615,0.164204281,-0.088888889,0
1446582651,1492,279,105,8.666095238,3.915092929,0.120481928,-0.027777778,0
1446582681,1492,101.4,39,6.907179487,2.378932516,0.012987013,-0.290909091,0
1446582703,1489,148.29,39,9.948717949,2.295199895,0.624383832,0.392857143,0
1446582975,1489,200.12,51,7.696666667,3.048099995,-0.063240182,0,0
1446583031,1492,423,92,6.544130435,3.190135624,0.244117647,0.022222222,0
1446583094,1502,140,68,5.347647059,3.314161871,0,-0.093333333,0
1446583241,1492,82.6,45,9.781333333,1.90129205,-0.014672552,-0.196428571,0
1446583501,1492,47,4,1.605,0.829908992,-0.065420561,0.333333333,0
1446583554,1502,140,29,12.83137931,1.975438907,0,0.208333333,0
1446583656,1495,68.09,20,9.3325,2.187376404,0.415886879,0.818181818,0
1446583697,1490,6,16,5.96375,2.135763034,-0.902912621,0.142857143,0
1446583716,1495,35,25,2.7548,2.821173346,-0.182242991,-0.107142857,0
1446583819,1490,226.58,20,4.859,1.883530795,0.138592965,0.538461539,0
1446584080,1500,90.05,132,6.710984849,3.765618409,-0.248079492,-0.131578947,0
1446584182,1497,186.42,86,12.00104651,3.668242,-0.006819393,0.088607595,0
1446584243,1489,265.4,129,11.10945736,3.721836167,0.283675937,0.084033613,0
1446584317,1490,60.31,36,4.370833333,2.687404406,-0.200556734,0.058823529,0
1446584633,1488,53.51,69,11.29652174,2.471785524,0.420493762,0.326923077,0
1446584707,1490,241.05,58,24.93275862,2.570688763,0.107970215,-0.362637363,0
1446584744,1501,121.17,96,8.784583333,3.249205021,-0.341896589,-0.244094488,0
1446584813,1488,126.7,27,14.71888889,2.593104078,-0.037965072,-0.1,0
1446584822,1496,106.31,69,14.31855073,3.127252146,0.073838384,0.232142857,0
1446584976,1494,267.3,202,9.073069307,4.449379071,0.095491803,0.134831461,0
1446584986,1494,84,38,4.720263158,3.138483238,-0.014084507,0.027027027,0
1446585039,1489,91.73,114,2.657192983,4.13295374,-0.136008289,-0.017241379,0
1446585434,1501,101.5,87,4.963793103,3.557659404,-0.265822785,-0.292682927,0
1446585461,1490,35.1,35,4.182285714,2.762958737,-0.365624435,0.25,0
1446585854,1500,114.57,89,6.730449438,3.498376734,0.731972789,0.126582279,0
1446585866,1494,93.5,11,25.12909091,2.011048627,0.237590999,-0.388888889,0
1446585991,1490,99.56,83,5.825301205,3.461450067,-0.181047956,0.152777778,0
1446586031,1490,86.64,90,4.873111111,3.922615494,-0.060405596,-0.072164948,0
1446586092,1496,68.23,47,6.311489362,2.982313127,2.229058211,0.958333333,0
1446586447,1489,198.88,48,25.626875,2.064287599,1.814605151,0.655172414,0
1446586465,1466,109,65,4.448307692,3.235834899,-0.009090909,-0.097222222,0
1446586607,1489,102.77,176,5.538352273,4.21034368,-0.136894264,-0.016759777,0
1446586611,1490,41,6,1.711666667,1.595664242,-0.323432343,-0.823529412,0
1446586671,1490,94.83,38,8.049736842,2.469631696,0.058488671,-0.344827586,0
1446586896,1493,298.2,160,10.7489375,3.904497639,0.928100349,-0.00621118,0
1446586913,1487,188.4,138,6.25826087,3.962274605,0.335696562,-0.092105263,0
1446587055,1486,54,15,8.021333333,2.125346831,0.08,0.071428571,0
1446587253,1487,149.97,68,9.796470588,2.807241579,-0.080840892,0,0
1446587286,1493,80.24,73,3.582328767,3.479834618,-0.333056271,-0.291262136,0
1446587330,1498,56.08,16,7.26375,1.97133611,0.019636364,0.230769231,1
1446587345,1485,42.37,19,4.829473684,2.346033539,-0.122410936,-0.525,1
1446588031,1490,131.28,260,3.461153846,4.838043191,-0.153905646,-0.057971014,0
1446588126,1492,111,37,10.63675676,2.682732482,-0.018567639,0.321428571,0
1446588193,1486,135.65,20,18.288,2.164551953,-0.369421718,0.176470588,1
1446588199,1487,35.33,45,9.475555556,2.659614376,0.009428571,1.5,0
1446588471,1489,73.61,55,10.40618182,2.764258299,-0.011813666,0.30952381,0
1446588496,1492,99,93,5.489784946,3.900403074,0,0,0
1446588561,1489,80.35,64,9.8215625,3.16288513,-0.218765192,0.084745763,0
1446588590,1492,82.36,47,11.92553192,2.759604692,0.14357123,-0.020833333,0
1446588598,1496,413.25,196,7.796173469,4.326098521,-0.015016089,0.042553192,0
1446588661,1489,91.69,95,10.96505263,2.849401785,-0.254916301,0.055555556,0
1446588906,1492,207,92,7.771195652,3.719832467,-0.276982187,-0.098039216,0
1446588969,1487,87.99,48,8.369166667,3.078974135,0.065899455,-0.225806452,0
1446589004,1498,132.1,14,5.606428571,1.915671301,-0.153367942,-0.066666667,0
1446589038,1495,44,14,8.929285714,1.745301276,-0.879978178,-0.666666667,0
1446589091,1489,85.02,11,15.92,1.819953975,-0.307767465,-0.214285714,0
1446589097,1488,71.57,15,19.35466667,2.251101365,-0.507093664,2.75,0
1446589144,1498,133.33,54,19.70148148,2.487175895,0.173886248,-0.169230769,0
1446589149,1486,322.29,41,12.27073171,2.175211711,-0.158269999,-0.327868852,0
1446589290,1497,201.39,65,12.01092308,2.905721588,0.392257173,-0.084507042,0
1446589304,1496,35.2,9,11.66888889,1.22307695,-0.237765266,-0.181818182,0
1446589326,1491,46.41,101,5.194752475,3.620236021,-0.14103276,-0.10619469,0
1446589394,1497,144.35,90,13.178,3.629160063,-0.150182503,-0.189189189,0
1446589613,1485,314,13,2.978461539,2.050653574,0,-0.35,0
1446589907,1487,75.98,30,9.587333333,2.270352004,-0.350931146,-0.285714286,0
1446590096,1491,81.18,244,8.192008197,4.810844084,-0.030107527,0.074889868,0
1446590160,1496,80.62,22,4.175909091,2.02890954,-0.014425428,-0.043478261,0
1446590377,1487,102.13,81,6.704567901,3.468496988,-0.041932458,-0.129032258,0
1446590606,1490,94.6,33,13.05727273,2.888890599,-0.008385744,-0.23255814,0
1446590646,1490,142.45,31,7.08483871,2.83670765,-0.406977228,-0.483333333,0
1446590706,1490,47.96,27,6.621111111,2.773559272,0.006083491,-0.035714286,0
1446590816,1490,64,15,4.956,1.943515909,-0.111111111,-0.210526316,0
1446590999,1485,135.5,44,12.91,2.97401771,0.036011928,-0.102040816,0
1446591280,1496,101.85,97,8.804948454,3.697774487,-0.183698004,0.127906977,0
1446591397,1486,199,87,5.551034483,2.882848011,0,0.260869565,0
1446591402,1494,224,70,20.79214286,2.90317127,0,-0.014084507,0
1446591421,1488,157,12,23.91583333,1.92500354,0,2,0
1446591558,1494,199,87,13.54137931,2.894237953,0,0.011627907,0
1446591685,1483,143.07,230,4.511869565,4.835371905,-0.245650111,-0.045643154,0
1446591692,1494,98.6,47,7.458723404,2.961489006,-0.207395498,-0.31884058,0
1446591726,1490,340.75,154,9.748571429,4.096640674,-0.256410256,-0.206185567,0
1446591756,1490,190.88,63,14.26015873,3.214487817,0.271177411,-0.030769231,0
1446591776,1490,57.45,64,3.32796875,3.68486387,-0.328148755,0,0
1446591845,1483,303.91,205,6.116341463,4.411862483,-0.617396012,-0.004854369,0
1446591894,1496,28,2,0.475,0,-0.498567335,-0.5,1
1446591986,1490,48,21,5.282857143,2.033827321,-0.789473684,-0.192307692,0
1446592038,1494,119.72,90,7.413111111,3.565046278,-0.148627507,-0.052631579,0
1446592094,1496,101.11,60,9.551166667,3.333279306,0.136706015,0.090909091,0
1446592172,1494,324,271,2.977380074,4.623776886,0,-0.032142857,0
1446592352,1494,201,72,7.90125,3.509571812,0.010050251,0.161290323,0
1446592354,1496,185.11,49,16.32877551,2.840413789,-0.062164353,-0.057692308,0
1446592712,1494,103.43,76,5.044473684,3.668849559,-0.089284142,-0.05,0
1446592730,1495,95.06,23,24.05434783,2.028700451,0.352974666,0.045454546,0
1446592799,1484,56.97,44,6.470227273,3.308448197,-0.206766917,-0.413333333,0
1446592805,1482,348.58,174,9.273505747,4.14199266,-0.090771558,0.01754386,0
1446592838,1494,86.72,73,6.683150685,3.663901002,0.115369775,0.303571429,0
1446592960,1495,219.85,150,10.5864,3.489930595,0.028778662,0.063829787,0
1446593308,1494,58.83,86,5.001860465,3.591027044,0.168653159,0.023809524,0
1446593498,1493,194.33,80,14.7505,3.356288338,0.035818986,0.904761905,0
1446593611,1486,94,37,6.527297297,2.73108968,-0.003181336,-0.229166667,0
1446593693,1483,89.1,44,3.768863636,2.84220515,0,-0.083333333,0
1446593707,1484,61.07,23,3.556521739,2.075279241,-0.02599681,-0.041666667,0
1446593711,1486,126.83,124,10.11185484,3.497544347,0.124977825,-0.015873016,0
1446593715,1482,226.6,36,38.96916667,2.143571883,-0.021124023,0.058823529,0
1446593735,1482,101.53,109,7.518899083,3.534715909,-0.492476881,0.112244898,0
1446593759,1483,95.1,21,12.95857143,2.102222733,0.011702128,-0.045454545,0
1446593911,1485,183.44,187,4.986470588,4.172448839,-0.101136809,0.176100629,0
1446593942,1493,189.58,94,5.654255319,3.574161875,-0.344626128,0.044444444,0
1446593958,1493,78.44,92,7.748043478,2.765016257,0.002300026,0.393939394,0
1446594012,1493,112.68,82,8.175243902,3.687268339,0.056441028,-0.068181818,0
1446594169,1483,299.8,28,7.628571429,2.395837029,-0.076401725,-0.3,0
1446594260,1495,164.4,30,39.307,2.197800641,-0.123387011,-0.189189189,0
1446594613,1482,202.9,36,9.488888889,2.564748171,-0.086858686,0.24137931,0
1446594685,1481,164.6,39,12.11128205,2.422871752,0.003658537,0.444444444,0
1446594886,1489,67.61,11,1.647272727,1.696688524,-0.469933359,-0.873563218,1
1446594923,1482,111.26,76,12.08131579,3.625873376,-0.365606112,-0.182795699,0
1446595039,1483,197,26,5.238846154,2.645715941,0,-0.212121212,0
1446595166,1488,92.7,67,5.752835821,3.13086524,-0.127118644,-0.238636364,0
1446595179,1473,73.2,26,1.996153846,2.911014094,0.112462006,-0.103448276,0
1446595182,1492,159,141,6.327730497,4.043375655,0,0.110236221,0
1446595262,1492,80.2,70,3.714,3.039769514,0.225737429,0.147540984,0
1446595385,1481,140.94,39,19.67769231,2.416120724,-0.109552691,-0.093023256,0
1446595386,1488,103.6,41,7.787073171,2.361413408,-0.205947727,-0.023809524,0
1446595389,1482,157.9,46,5.087173913,3.131427388,0.025857588,-0.06122449,0
1446595419,1482,137.4,87,8.953218391,3.51831212,-0.019271949,-0.236842105,0
1446595451,1485,94.53,10,3.673,1.760569621,-0.022036002,-0.090909091,0
1446595572,1491,37.65,24,2.945833333,2.527600459,-0.353092784,-0.076923077,0
1446595672,1492,189,69,9.190869565,2.595553157,0,-0.092105263,0
1446595699,1482,156.23,243,5.321358025,4.789161641,-0.061456206,-0.176271186,0
1446595869,1482,49.51,55,8.160181818,3.362751552,-0.054611419,-0.191176471,0
1446595970,1494,465.35,38,10.00447368,2.561518232,0.12089315,0.727272727,0
1446596010,1494,74.44,64,6.70875,3.141111212,0.325262596,0.066666667,0
1446596058,1492,224.18,87,14.74586207,3.435876891,0.361968408,-0.103092784,0
1446596330,1494,82.52,41,11.06317073,2.503670836,0.781904556,0.464285714,0
1446596379,1482,214.95,91,3.685274725,3.891837523,0.008634039,-0.116504854,0
1446596399,1482,152.7,98,5.312346939,3.804608173,0.233441034,0.076923077,0
1446596686,1487,38.8,44,5.686818182,2.814499293,-0.23015873,0.023255814,0
1446596712,1491,104.34,45,10.40755556,2.823542551,0.110354368,-0.081632653,0
1446596873,1481,230.12,220,4.778272727,4.595314883,0.091133239,0.170212766,0
1446596888,1491,213.42,160,6.8946875,4.142662402,-0.222655254,-0.116022099,0
1446596893,1481,204,240,8.135916667,4.417395066,-0.014207017,0,0
1446596924,1494,99.4,25,20.7608,2.001884809,-0.053333333,-0.285714286,0
1446597073,1481,177.52,226,7.960929204,4.456284366,0.029817844,0,0
1446597185,1480,71.67,58,7.386551724,2.937807583,-0.060927673,0.01754386,0
1446597283,1481,46.81,19,14.58842105,2.029273614,-0.087346461,0.357142857,0
1446597341,1484,70.91,101,13.8509901,3.473608145,0.211722488,0.24691358,0
1446597506,1487,99,85,8.759411765,3.353474176,0,0.011904762,0
1446597624,1494,182.85,86,5.525813954,3.191409176,0.649526387,0.755102041,0
1446597892,1490,165.69,130,6.780230769,3.943858542,-0.085192138,-0.115646259,0
1446597998,1491,99,64,4.53890625,3.181498927,0,-0.058823529,0
1446598033,1481,68.14,29,10.90931035,2.644134024,-0.287387576,-0.09375,0
1446598080,1493,63.96,67,4.724029851,3.139772953,0.534917207,-0.263736264,0
1446598164,1494,107.2,71,4.757605634,3.429873221,-0.054673721,-0.202247191,0
1446598174,1494,304,106,5.318301887,3.707095586,-0.007832898,-0.237410072,0
1446598313,1480,55.1,12,2.788333333,2.360616095,-0.336304505,-0.25,0
1446598387,1482,321.84,30,3.668333333,2.728522154,4.098859316,0.428571429,0
1446598527,1482,49.73,145,2.401586207,4.341809235,-0.060634681,-0.052287582,0
1446598611,1483,94.2,2,1.54,0,-0.008421053,-0.925925926,0
1446598761,1483,53.37,42,4.333571429,2.59012592,-0.278783784,-0.25,0
1446598882,1490,131.39,96,6.228958333,3.531561524,-0.158565482,-0.111111111,0
1446598936,1486,130.09,38,4.345263158,2.560974612,-0.228227337,0.117647059,0
1446599042,1490,0,23,24.58304348,0.478685297,-1,-0.425,1
1446599182,1490,104,86,5.858604651,3.643057734,0.6,0.116883117,0
1446599252,1490,182.68,56,23.50017857,2.208177769,-0.257277606,-0.232876712,0
1446599358,1490,35.33,142,5.287112676,4.013776121,-0.197410268,0.075757576,0
1446599503,1480,118.57,125,5.2292,3.938192816,0.22857735,-0.094202899,0
1446599781,1482,97.07,90,8.469222222,3.66728835,0.14889336,-0.296875,0
1446599884,1493,104,150,7.311133333,4.364727498,0.008729389,0.079136691,0
1446599937,1480,133.5,13,7.839230769,1.251832249,-0.133791851,-0.133333333,0
1446599990,1491,74.5,24,5.705833333,2.49939214,0.374285187,0.6,0
1446599994,1493,45,16,4.636875,2.096414317,-0.052631579,0.230769231,0
1446600042,1490,95.75,114,6.843859649,3.887284037,0.063888889,-0.017241379,0
1446600126,1485,123.8,36,11.23583333,1.770700124,-0.111780743,-0.162790698,0
1446600273,1479,482.9,105,10.98371429,3.319153512,0.001430912,0,0
1446600386,1485,83.36,182,5.266648352,3.462442563,-0.499519693,-0.168949772,0
1446600446,1485,145,20,3.726,2.043151889,0.058394161,0.052631579,0
1446600587,1481,238.26,37,7.614324324,2.736872837,1.026020408,0.193548387,0
1446600734,1493,57.79,16,29.5425,1.898579938,-0.759558976,-0.36,0
1446600855,1478,94,35,6.591714286,3.053910168,-0.109426812,-0.255319149,1
1446600857,1481,94.02,67,7.32880597,3.485621445,-0.083804327,0.063492064,0
1446600901,1482,99,14,2.133571429,2.326553709,0,-0.416666667,0
1446601199,1479,112.99,59,15.00389831,2.610817604,-0.186888313,0.638888889,0
1446601302,1489,53,59,4.971186441,3.437343459,-0.182729375,-0.213333333,0
1446601454,1492,109.9,58,8.215862069,2.897496788,-0.002722323,-0.205479452,0
1446601514,1492,106,56,9.65875,3.253014122,-0.197881196,0.018181818,0
1446601844,1492,52.85,49,3.493877551,3.396594552,-0.125868343,-0.183333333,0
1446602041,1481,205.49,41,7.807073171,2.560840418,0.279116091,0.025,0
1446602079,1479,204,38,4.532368421,3.240560185,-0.002396205,-0.37704918,0
1446602088,1489,96.06,195,7.666974359,4.263557593,-0.071076298,0.02631579,0
1446602144,1492,62.2,47,5.200425532,3.324555779,-0.153165419,-0.253968254,0
1446602282,1480,143,89,10.2652809,3.538989015,-0.130963233,0.155844156,0
1446602430,1490,38.98,18,3.057222222,1.602963596,-0.166737922,0.2,0
1446602548,1488,42,6,13.58333333,1.403908809,-0.448891222,-0.842105263,0
1446602820,1490,48.2,45,6.254222222,3.01064115,-0.232361841,0.046511628,0
1446602935,1478,80.9,46,18.34934783,2.550439268,0.047791737,-0.132075472,0
1446602952,1488,150.04,45,36.55866667,2.15475977,-0.252267517,-0.081632653,0
1446602975,1478,192,94,5.247340426,3.615094574,-0.207561187,0.044444444,0
1446603105,1478,160.7,79,12.51417722,3.233636235,-0.215676705,-0.048192771,0
1446603366,1483,71.51,54,10.7162963,2.871422654,-0.043088452,-0.129032258,0
1446603392,1488,45,18,4.287222222,2.042727792,-0.225873043,-0.470588235,0
1446603442,1488,71.2,33,5.996363636,2.906054491,0.394711068,0.375,0
1446603672,1488,50,36,14.02416667,2.920613765,0.243781095,-0.217391304,1
1446603869,1478,174.95,41,12.33195122,2.614511643,-0.033959139,-0.163265306,0
1446603942,1487,44.35,42,4.525476191,2.683544801,0.069963812,-0.20754717,0
1446603946,1483,118.35,59,4.87559322,3.429763896,0.103599403,0.475,0
1446604468,1487,98.49,93,7.515268817,3.452233164,0.317944601,0.24,0
1446604856,1483,95.53,37,8.01945946,1.615574657,0.033091814,-0.075,0
1446604953,1478,49.1,156,8.256089744,3.985146792,0.047801963,0.106382979,0
1446605044,1490,290.22,73,19.75753425,2.439572904,-0.27085898,0.013888889,0
1446605073,1478,240,142,10.27056338,4.199860152,1.114164905,-0.020689655,0
1446605424,1490,217.11,111,10.30234234,3.485900551,0.438672056,0.180851064,0
1446605742,1486,468,59,34.96762712,2.36200493,1.351995175,0.735294118,0
1446605799,1478,79.68,61,5.64295082,2.937702027,0.091955598,-0.175675676,0
1446605872,1486,50.7,44,7.738181818,3.262673889,-0.009765625,-0.083333333,0
1446606250,1488,78,46,6.322826087,2.727024132,-0.081272085,0.17948718,0
1446606351,1479,73.33,186,5.897419355,3.889815745,-0.04055999,-0.126760563,0
1446606358,1486,152.3,158,5.139810127,4.255603303,-0.167532113,-0.18974359,0
1446606868,1486,35.67,41,3.465365854,3.137827216,0.431955038,-0.163265306,0
1446606908,1484,94.52,48,9.713958333,2.806200268,-0.169127989,-0.323943662,0
1446606918,1486,54,13,16.18384615,1.407251161,-0.145434404,-0.458333333,0
1446607488,1485,54,31,3.807419355,2.631158986,-0.1,0.148148148,0
1446607532,1485,101,41,8.516829268,2.214092036,0.00707947,0.025,0
1446607548,1485,82.86,119,4.351596639,3.609228263,-0.061182869,-0.222222222,0
1446607597,1477,104,24,3.715833333,2.208116337,0,-0.2,0
1446607886,1481,177.9,15,9.08,1.630009244,0.04770318,0.25,0
1446607986,1481,151.87,20,21.732,1.820316311,-0.25895384,-0.2,1
1446608332,1484,214.1,47,20.54085106,2.625576433,0.166757493,0.175,0
1446608470,1487,35,2,0.315,0,-0.004267425,-0.333333333,0
1446608662,1484,173.64,114,9.957368421,3.91574128,0.173243243,0.106796117,0
1446609242,1484,473.51,165,11.20612121,3.854067187,0.575373457,0.195652174,0
1446609372,1484,218.45,59,11.77084746,2.647890977,-0.059783077,0.053571429,0
1446609545,1477,90.6,46,10.45543478,3.086267915,-0.243928899,0.045454546,0
1446609571,1478,104,21,4.942380952,2.652373054,0,-0.045454545,0
1446609726,1480,30,13,1.288461539,2.257165371,0,-0.5,0
1446609962,1483,147.55,120,10.10325,3.860890348,-0.016005335,0.188118812,0
1446609986,1480,168,32,31.7403125,2.316576725,0.171548117,-0.03030303,0
1446610214,1487,119.14,28,39.765,1.924016633,0.493543939,0.076923077,0
1446610611,1478,91.06,28,2.35,2.969422917,-0.690692935,1.8,0
1446610622,1483,347,104,13.97875,3.049811828,-0.103359173,0.405405405,0
1446610875,1477,104.62,23,29.01956522,1.917641249,0.618502475,0.045454546,0
1446611063,1478,82.58,46,8.814130435,3.170335641,0.02190323,-0.115384615,0
1446611385,1476,114.6,215,2.571767442,3.714791334,0.109068035,-0.118852459,0
1446611388,1483,35.69,55,3.093454546,3.427063189,-0.005295429,0.037735849,0
1446611652,1483,86.3,40,11.56275,2.655440854,0.039759036,0.25,0
1446611872,1482,242,160,6.6220625,4.279117353,0,0.28,0
1446612004,1486,40.19,22,20.72272727,2.057762063,0.108689655,-0.185185185,0
1446612290,1484,69.62,40,3.72575,3.272448588,-0.134940358,0.081081081,0
1446612348,1482,154.7,28,22.82607143,2.283333262,-0.046650644,0.272727273,0
1446612516,1479,189,68,5.004705882,3.388165989,-0.0469467,0.133333333,0
1446612542,1482,184.7,42,7.533809524,2.648219691,0.085448989,-0.275862069,0
1446612583,1477,54.87,12,3.596666667,2.079678771,0.006419663,-0.294117647,0
1446612819,1477,100.77,43,18.30674419,1.446988906,-0.16004001,0.048780488,0
1446613264,1485,73.55,21,7.986190476,2.374722683,0.302461484,-0.192307692,0
1446613322,1482,130,4,0.455,1.014046989,0.460674157,-0.5,0
1446613423,1476,40.11,61,5.725901639,3.263910275,0.000249377,2.210526316,0
